filename,spectral_centroid_mean,spectral_centroid_variance,spectral_rolloff_mean,spectral_rolloff_variance,spectral_flux_mean,spectral_flux_variance,zero_crossing_rate_mean,zero_crossing_rate_variance,low_energy,mfcc1_mean,mfcc1_variance,mfcc2_mean,mfcc2_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc5_variance,label
blues.00010.wav,1410.4702046653676,205478.68503020154,2767.249933484907,1426705.8118692315,1.8901747465133667,10.510891914367676,0.06298072271671827,0.00044122267994763987,0.8495132275132276,-163.5672149658203,8141.17333984375,137.15586853027344,1083.325439453125,-23.76704978942871,1027.123291015625,26.98883819580078,495.7413330078125,-16.6689510345459,289.9068908691406,blues
blues.00011.wav,1353.271836165678,512072.39691644907,2882.2659046657313,2932977.967315299,1.4497002363204956,3.5401101112365723,0.04395891785990712,0.001896140560074861,0.8430551776266062,-239.87376403808594,5936.04931640625,123.97992706298828,995.0067749023438,5.4596171379089355,302.2828674316406,33.67795181274414,344.316162109375,1.0917809009552002,441.6813659667969,blues
blues.00012.wav,1361.0495367201106,257038.1575975354,2739.6084339626063,952537.758775817,1.519148826599121,3.6657352447509766,0.0691144724748452,0.0023796964750242475,0.8509931972789115,-182.59947204589844,4578.57958984375,132.79917907714844,665.5306396484375,-15.43897533416748,935.4140625,60.986732482910156,331.4371032714844,0.7258155345916748,313.46258544921875,blues
blues.00013.wav,1324.3228926987106,171625.20863336686,2710.0836124951625,1075549.258673342,1.3770166635513306,2.037996292114258,0.051378374129256964,0.0012564304446763639,0.870334089191232,-184.36610412597656,1969.713623046875,124.45844268798828,542.198974609375,10.310382843017578,662.1626586914062,47.018009185791016,148.70315551757812,6.510240077972412,102.17237091064453,blues
blues.00014.wav,1172.1009986131571,147286.32723562905,2345.227485396914,877268.7957274797,1.3878501653671265,2.0545783042907715,0.04505868445239938,0.0015599341165088312,0.8762932728647015,-284.453857421875,8197.4287109375,113.06095123291016,682.6707763671875,12.118765830993652,1463.4425048828125,45.03004837036133,225.0904541015625,17.76980209350586,250.23965454101562,blues
blues.00015.wav,1420.6099117798335,200084.76491702124,2930.673945282266,700668.8837071738,1.4593254327774048,1.9885998964309692,0.06376567639802631,0.001942181742131098,0.8897021919879062,-226.5697784423828,4382.12939453125,120.08454895019531,728.4298095703125,-4.227906227111816,979.5137329101562,42.30704879760742,383.3621826171875,5.9208879470825195,298.9082336425781,blues
blues.00016.wav,1455.0884808158019,152435.34158109713,3010.140131427777,1011346.569222671,1.4043278694152832,1.7652138471603394,0.0613303169746517,0.0014178798837120778,0.8604142101284958,-199.1910858154297,4967.8046875,120.67346954345703,562.4520263671875,-3.1711103916168213,1208.4576416015625,39.54096603393555,396.413330078125,3.857430934906006,283.678466796875,blues
blues.00017.wav,1088.6940948561694,231765.0174692061,2134.4370933509094,1081910.7420168484,1.5883290767669678,3.0298075675964355,0.04832775009674923,0.0008446641026322577,0.856562358276644,-215.39231872558594,5195.16943359375,140.4859161376953,800.6419067382812,-2.7647829055786133,796.4376220703125,60.43619918823242,360.38897705078125,18.93793487548828,235.37879943847656,blues
blues.00018.wav,1537.9644618784976,193464.6377503263,3496.2038589335816,1831704.9757803504,1.2216254472732544,1.4787249565124512,0.05608053768382353,0.0017241700992539069,0.8638745275888133,-221.77322387695312,2874.95703125,104.92743682861328,603.57568359375,15.353528022766113,662.6337280273438,42.65658950805664,163.33303833007812,6.778347492218018,93.07056427001953,blues
blues.00019.wav,1195.4773977639072,249677.66589419797,2235.1948174160702,1208643.388161713,1.5632165670394897,2.943244457244873,0.05879102771865325,0.0017946956879345641,0.8574845049130764,-215.9142608642578,5583.17724609375,138.40907287597656,536.7645263671875,-4.903456211090088,1167.661376953125,47.62458419799805,312.560791015625,5.179260730743408,467.744873046875,blues
blues.00020.wav,1389.9897987672964,102919.26286612163,3005.8068242973586,946633.5151803393,1.3926138877868652,1.9539705514907837,0.052616083954140865,0.0006166444054699202,0.8826364323507181,-216.33995056152344,2986.778564453125,127.09416961669922,397.3956604003906,7.151089668273926,601.5597534179688,39.78208541870117,175.9590606689453,1.9511220455169678,116.2664566040039,blues
blues.00021.wav,1046.7636850924484,291670.3588864239,1830.8222626015868,1350156.2598635892,1.4754066467285156,2.709259033203125,0.04792223478618421,0.0023304456406352926,0.8708707482993198,-242.4825439453125,6346.56787109375,138.85595703125,1002.1810302734375,11.186474800109863,1286.416748046875,48.52033615112305,371.77978515625,14.915165901184082,248.71096801757812,blues
blues.00022.wav,1156.0752597899352,314336.8312560597,2170.0118782350523,1331898.2342134898,1.5296026468276978,3.204753875732422,0.05859828511996904,0.0028711690047475377,0.830312925170068,-233.7679443359375,6501.765625,136.17022705078125,959.815185546875,3.2894816398620605,1162.6466064453125,48.931182861328125,384.5474548339844,8.699098587036133,304.29803466796875,blues
blues.00023.wav,1210.2545732423196,131858.50525311788,2522.2430816744873,610440.5404629234,1.4323530197143555,2.2591443061828613,0.0524191841621517,0.0010878031549001346,0.8752380952380953,-209.75372314453125,4150.2578125,137.76226806640625,506.9561767578125,-14.500544548034668,1245.9881591796875,63.556793212890625,211.57875061035156,5.626613140106201,153.1146697998047,blues
blues.00024.wav,1120.4284869058022,176448.11103278704,2325.202606484617,1139610.1031033422,1.6082763671875,2.9846205711364746,0.04734589662345201,0.0010804743150862198,0.8867981859410431,-266.96099853515625,5915.3388671875,130.41746520996094,500.5576171875,-6.3947601318359375,1342.355224609375,70.41071319580078,311.3062744140625,13.26589584350586,230.515380859375,blues
blues.00025.wav,1109.5695102191562,138746.3882615824,2243.5614334909537,838857.361377372,1.4698890447616577,2.8481853008270264,0.05172493288022446,0.0013392907439446057,0.8641239606953892,-234.37310791015625,3983.37255859375,130.9979248046875,338.5314636230469,0.6654330492019653,1580.290283203125,66.69612121582031,298.5267639160156,17.90589141845703,183.45631408691406,blues
blues.00026.wav,1198.6588973124794,162003.1383657098,2478.7516779943885,993472.103517222,1.4350831508636475,3.5538790225982666,0.05195471229198916,0.001486374665034952,0.8869357520786092,-276.63385009765625,6207.30517578125,108.78557586669922,679.1925048828125,9.131914138793945,1448.9683837890625,51.25898742675781,294.6929626464844,18.11121368408203,210.9923095703125,blues
blues.00027.wav,1391.391252001906,200087.55656884998,2811.2413341415927,541309.1576325904,1.3215469121932983,1.4230785369873047,0.07239185250580496,0.0025406702488101206,0.8698155706727135,-190.39120483398438,2813.076171875,130.35366821289062,688.8798217773438,-23.297500610351562,928.0066528320312,70.17378234863281,397.00006103515625,1.1371766328811646,181.93878173828125,blues
blues.00028.wav,1115.7329545823216,105795.11140769784,2290.444483328899,638411.5588547243,1.5142537355422974,2.5689992904663086,0.04800122145897833,0.0008164228347408875,0.849599395313681,-246.89471435546875,4970.2841796875,139.03848266601562,399.0590515136719,-16.249221801757812,1163.61767578125,57.09812927246094,330.1535339355469,20.196372985839844,158.23089599609375,blues
blues.00029.wav,1649.2881825943953,712600.0021989318,3761.402255315161,4161605.7635125406,1.5397588014602661,2.613361358642578,0.05292636174535604,0.0032485986014382977,0.8659818594104308,-221.44606018066406,3686.980224609375,101.18694305419922,885.7871704101562,17.653615951538086,375.6029357910156,23.73769760131836,219.56085205078125,2.0827138423919678,227.7678680419922,blues
blues.00030.wav,1379.0856211267403,551399.3005236379,3015.823430394979,4578637.552251169,1.3665820360183716,1.4238412380218506,0.039378068764512386,0.0009464858397919295,0.8332078609221466,-203.66835021972656,2026.4818115234375,117.77948760986328,764.1140747070312,23.25425910949707,281.6139221191406,28.292089462280273,261.4366455078125,-1.101578950881958,196.11231994628906,blues
blues.00031.wav,1331.0744187617604,352387.603954813,2900.174129710478,3710718.764210803,1.3469560146331787,1.7223293781280518,0.042961191466718264,0.0010966047211701797,0.844625850340136,-202.5940399169922,2512.4873046875,110.84265899658203,586.5540161132812,18.62057113647461,190.13819885253906,30.922582626342773,180.69833374023438,3.290916919708252,221.4241485595703,blues
blues.00032.wav,1309.4251514145649,756633.6614861209,2764.108285815354,4690078.661731032,1.1738916635513306,2.1722729206085205,0.03939318583107585,0.003160470486239146,0.8560256991685563,-274.10040283203125,5316.26025390625,105.89990234375,830.0906372070312,18.791603088378906,434.3103332519531,23.688772201538086,343.300537109375,5.705392837524414,382.543212890625,blues
blues.00033.wav,1430.5828636688327,701377.0012768595,3246.7470340315404,5571162.303128228,1.3729286193847656,1.850489616394043,0.04199710054663313,0.0014409666218615621,0.8505351473922903,-220.56216430664062,3220.4150390625,108.66841888427734,821.8923950195312,34.148555755615234,279.2211608886719,30.242002487182617,302.0548400878906,-0.4717915654182434,236.88230895996094,blues
blues.00034.wav,1536.7798147448855,341219.9360127382,3601.0115585090944,3714758.6107010795,1.5082978010177612,2.544726610183716,0.04570040392801858,0.0006915647326379664,0.822931216931217,-209.33978271484375,3598.615234375,105.79312896728516,534.3956909179688,15.620561599731445,358.4183349609375,25.2650089263916,219.45811462402344,-1.436051607131958,216.01412963867188,blues
blues.00035.wav,1506.982700214905,414316.45085253386,3404.8127448964783,4186532.403513999,1.3028287887573242,1.6032863855361938,0.045430186363196595,0.0005750502642927143,0.8512517006802721,-167.01577758789062,1944.6710205078125,120.27539825439453,693.5512084960938,15.331741333007812,269.42987060546875,21.092443466186523,146.71913146972656,-5.414854526519775,175.2119598388672,blues
blues.00036.wav,1247.2465873627157,263989.71088393684,2620.625820100861,3029436.6101423386,1.461864948272705,1.8761881589889526,0.03691247520801084,0.0003506622274495406,0.835609977324263,-195.4290771484375,2877.26904296875,116.34343719482422,485.0084228515625,18.05904197692871,200.6376953125,25.287076950073242,290.7886657714844,0.3140832185745239,180.23326110839844,blues
blues.00037.wav,1188.1689747038934,369775.1274949235,2339.6525191079722,2995527.198915275,1.486371397972107,5.42860221862793,0.04813085030476006,0.0012741462191058301,0.8782509448223734,-294.4546203613281,7457.4970703125,102.69487762451172,632.221435546875,19.874065399169922,703.0958862304688,26.729259490966797,170.33859252929688,7.156261920928955,253.0470428466797,blues
blues.00038.wav,1513.4258877423877,551841.9344979647,3449.670806979247,4231934.772414624,1.3929226398468018,2.1577157974243164,0.04438106194369195,0.002016787197875097,0.8436613756613757,-185.7728729248047,3219.771728515625,111.19318389892578,760.3683471679688,21.375137329101562,298.2589111328125,26.4007568359375,250.8180694580078,-0.6437093615531921,190.58453369140625,blues
blues.00039.wav,1151.3371918669905,515104.3721361904,2312.561016259917,3922984.241566883,1.176685094833374,2.4212725162506104,0.03533878857875387,0.0009463243875264594,0.8428873771730915,-291.3548889160156,5069.390625,111.54019927978516,594.3667602539062,21.896642684936523,302.172607421875,16.146575927734375,242.19947814941406,8.192575454711914,284.1414489746094,blues
blues.00040.wav,2290.484045233359,203535.38838803823,5126.035670230263,575478.1641923918,1.4318102598190308,1.9946719408035278,0.09828323033571981,0.001407160617166257,0.8487120181405896,-96.8426284790039,1290.973876953125,90.46687316894531,232.19229125976562,-2.7623729705810547,227.2975311279297,73.81847381591797,115.70848083496094,-11.981974601745605,114.17840576171875,blues
blues.00041.wav,2411.1550003102407,309003.69878629415,5426.733851949497,945812.9976729278,1.250906229019165,1.1422990560531616,0.102351610874613,0.0015734488722597703,0.8439092970521542,-97.36982727050781,1415.5189208984375,88.23048400878906,376.99737548828125,-4.410590648651123,327.7366943359375,55.2486572265625,130.67893981933594,-8.24278736114502,108.70407104492188,blues
blues.00042.wav,2329.6652536781903,204291.0006414368,5220.81009714227,551508.2970643936,1.211683750152588,1.5650067329406738,0.09804967165731424,0.0018428771188783383,0.8256523053665911,-152.72010803222656,2441.923583984375,69.25482177734375,241.46778869628906,-4.921077728271484,522.0294799804688,76.3294906616211,113.27012634277344,3.39634370803833,122.97832489013672,blues
blues.00043.wav,2174.09465956503,187368.04166282358,5038.402866800503,924343.0884360317,1.3122644424438477,1.6674360036849976,0.08788533402670279,0.0012281383612386977,0.8415328798185941,-100.66552734375,2206.380859375,100.33275604248047,230.06932067871094,-8.903398513793945,385.9410400390625,47.069908142089844,84.337646484375,-6.8443756103515625,91.12606048583984,blues
blues.00044.wav,2297.8349346170144,171952.6164044655,5217.993447507498,563926.8968767914,1.326750636100769,1.4275212287902832,0.09284524356617647,0.0009089420562970619,0.8513076341647771,-91.04505920410156,830.0029296875,86.7038345336914,227.66273498535156,-8.826509475708008,280.97235107421875,64.27611541748047,82.99574279785156,-6.5224528312683105,55.8267822265625,blues
blues.00045.wav,1758.4870022246332,147328.364494572,4581.305630804954,812386.213527048,1.2860239744186401,1.1151663064956665,0.048396532749613,0.0002670477390915467,0.8492532123960695,-139.31716918945312,669.8971557617188,89.18157196044922,209.958740234375,12.369933128356934,135.11709594726562,80.0821762084961,44.53938293457031,3.052014112472534,33.00664520263672,blues
blues.00046.wav,1941.8927276259628,336149.1638150901,4821.062514361213,1263084.4908750337,1.253339409828186,2.712191343307495,0.05836056924825851,0.0008906927546242826,0.8452108843537415,-160.73492431640625,2270.424560546875,90.09424591064453,457.5814514160156,13.536672592163086,271.2215576171875,66.9676284790039,180.90765380859375,2.111328601837158,124.85694122314453,blues
blues.00047.wav,2037.5416762000443,163016.82219118133,4880.987152005127,573011.5826337555,1.078722596168518,1.111439824104309,0.0754991655379257,0.0008430801452901296,0.8380256991685563,-141.3365936279297,1119.0184326171875,92.6422348022461,193.5714874267578,5.356428146362305,178.79159545898438,70.5252914428711,100.78800964355469,-9.093647003173828,100.03187561035156,blues
blues.00048.wav,2167.5686941985227,166620.65837059412,4695.221608637287,818142.3964131366,1.2479628324508667,1.1943787336349487,0.09861996299342106,0.001332080974162392,0.8618004535147392,-96.39955139160156,1518.84375,102.18988037109375,262.9889221191406,-20.59609603881836,374.52667236328125,58.91957092285156,126.01235961914062,-10.395116806030273,131.60671997070312,blues
blues.00049.wav,1346.3773636298547,418275.29011953174,3109.7728622956174,3038735.934900732,1.1222608089447021,2.5357677936553955,0.04038297576431889,0.0007795861364753539,0.8305714285714285,-221.97537231445312,3191.159423828125,109.43453979492188,669.8480834960938,20.117008209228516,352.4723815917969,66.18355560302734,216.44342041015625,2.9128530025482178,201.07431030273438,blues
blues.00050.wav,1945.8495224941782,147564.58814230922,4175.883082339638,806854.1056393827,1.3915811777114868,2.202143430709839,0.08579691128095976,0.001219967735005766,0.8573726379440665,-76.15460205078125,2506.40673828125,107.0521011352539,315.3518371582031,-25.320472717285156,340.7123718261719,57.124977111816406,204.10052490234375,0.08541858196258545,138.1304931640625,blues
blues.00051.wav,1977.1618547246565,137146.02838501328,3942.82615826964,695725.2935632255,1.3065185546875,1.2857520580291748,0.10662104839880031,0.0009444582283660825,0.8491307634164778,-42.33580017089844,1011.1343994140625,114.9358901977539,317.8453369140625,-37.05278778076172,206.58470153808594,64.89656066894531,69.21883392333984,-7.139310359954834,94.72640228271484,blues
blues.00052.wav,1443.3119728140975,448632.73950384016,3069.3481067385837,2083079.6532840352,1.3638356924057007,5.268916130065918,0.06715756820820433,0.0030843431117393433,0.8482645502645503,-217.18585205078125,7869.6982421875,117.64581298828125,671.6846923828125,-14.54383659362793,816.1715087890625,64.80428314208984,174.39553833007812,12.927386283874512,314.7681884765625,blues
blues.00053.wav,2171.2278799810842,170010.73787847324,4237.149378537393,746183.2704891916,1.4443401098251343,2.633190393447876,0.13277508526025542,0.002348079292782816,0.8565366591080876,-75.16941833496094,2907.292236328125,105.75350952148438,433.57806396484375,-43.18177795410156,390.045166015625,60.94581985473633,407.69329833984375,-8.75865650177002,205.572998046875,blues
blues.00054.wav,2030.481323263043,220962.75754520684,4062.942098611649,848102.647692071,1.4012433290481567,1.458052635192871,0.10339317676083591,0.0019134797454297369,0.8495933484504913,-54.761680603027344,1745.406494140625,108.9891128540039,453.41552734375,-36.20018768310547,304.64971923828125,64.0328598022461,150.650146484375,1.4546886682510376,180.65272521972656,blues
blues.00055.wav,2032.0944307194543,191081.70088826807,4023.484003876016,772829.9793413228,1.3873003721237183,1.9499870538711548,0.11316673822078173,0.0025275336589611124,0.8526016628873772,-96.08143615722656,3335.922607421875,104.79540252685547,340.1855163574219,-35.10958480834961,349.24273681640625,60.701602935791016,284.7347717285156,-2.8314294815063477,154.83590698242188,blues
blues.00056.wav,1811.0898232766526,347039.31678457314,3927.8762486696983,1515890.1427395204,1.2088998556137085,3.0678012371063232,0.07547951335139319,0.0016985637675508208,0.8764036281179138,-145.29335021972656,4627.8896484375,102.82899475097656,531.8907470703125,-12.517706871032715,355.8574523925781,56.993446350097656,279.03033447265625,2.27131724357605,261.9092102050781,blues
blues.00057.wav,1886.694218804689,253513.81017838145,3828.101851991825,1247884.4008124305,1.5018762350082397,3.3802154064178467,0.089957127999226,0.0015368860831860927,0.8501557067271353,-86.29638671875,3131.086669921875,115.33942413330078,522.5241088867188,-35.06438064575195,408.8884582519531,57.8614501953125,330.951904296875,1.8449827432632446,301.71881103515625,blues
blues.00058.wav,2068.3865126552955,283463.1763025689,4231.51607926785,1131710.1557962098,1.401186227798462,2.778693437576294,0.10436860548084366,0.0019300748389601522,0.8495419501133786,-94.63542175292969,3218.10986328125,105.2165756225586,612.6504516601562,-26.953144073486328,376.4288024902344,60.83074188232422,116.9530029296875,-4.828355312347412,153.06112670898438,blues
blues.00059.wav,2235.8985748341142,239336.12728753834,4390.031787411716,723909.0037577822,1.4232971668243408,3.0186729431152344,0.14228220842202013,0.004213632901185477,0.8638911564625851,-78.36919403076172,2573.6591796875,91.94839477539062,321.5011291503906,-23.408710479736328,238.71353149414062,68.25325012207031,143.2505340576172,-3.8959245681762695,228.14437866210938,blues
blues.00060.wav,1946.5657693227165,125040.40544485136,3955.8594127926663,639879.0045105622,1.3469486236572266,1.4050772190093994,0.09744423314144737,0.001397743204410367,0.8547845804988662,-61.85245895385742,1611.4853515625,111.7042007446289,308.27850341796875,-34.64608383178711,222.72283935546875,61.33491134643555,228.12313842773438,0.050269488245248795,175.86500549316406,blues
blues.00061.wav,2508.396961633379,163029.13367519857,5079.9526155548565,396862.2918304101,1.3376457691192627,1.1887520551681519,0.16758402065595976,0.0025500320966843236,0.8379002267573696,-39.31340026855469,1042.7659912109375,94.06627655029297,208.02835083007812,-27.202381134033203,166.76303100585938,75.57366180419922,55.45557403564453,-27.59134292602539,68.38338470458984,blues
blues.00062.wav,2279.9050385261203,422662.23131170793,4732.396383846507,781493.757896972,1.4591854810714722,2.3181886672973633,0.11714252672697369,0.0037857220341682594,0.8327301587301588,-86.16119384765625,1822.1131591796875,95.72357177734375,713.5393676757812,-21.601547241210938,420.43634033203125,49.62284851074219,186.328857421875,-29.88763999938965,268.5101013183594,blues
blues.00063.wav,2840.576176870243,289901.4844865762,5711.882127696885,476939.85005807044,1.3271076679229736,1.5587115287780762,0.15429876463332043,0.003060270939199945,0.8517808012093726,-76.05551147460938,2040.4798583984375,71.96668243408203,427.32464599609375,-7.886454105377197,594.5635375976562,49.114845275878906,143.11119079589844,-32.84856033325195,109.00475311279297,blues
blues.00064.wav,2553.5192145419833,108076.10585112519,5148.285535688371,276748.7822324993,1.2692673206329346,1.1070371866226196,0.14693902077689627,0.0010624420659820818,0.8463960695389267,-27.618349075317383,885.5946044921875,88.79037475585938,172.24339294433594,-16.33895492553711,190.46359252929688,59.20817947387695,130.41490173339844,-36.006568908691406,78.05010223388672,blues
blues.00065.wav,2818.6708760457987,347667.58429571317,5615.924374606956,616613.2230341858,1.3109716176986694,1.1331775188446045,0.14629578959462075,0.0025529957915178766,0.8395071806500378,-71.2894287109375,1187.5845947265625,74.70794677734375,609.1939697265625,-20.004241943359375,343.05804443359375,46.79576873779297,127.58512878417969,-32.695438385009766,129.5750732421875,blues
blues.00066.wav,2340.4400264257797,347418.8860037666,4972.503265286377,734195.3363712028,1.507114052772522,2.062861680984497,0.12176003470878483,0.004005773018838383,0.8446379440665155,-68.65300750732422,1587.6197509765625,97.4312973022461,504.62432861328125,-13.879172325134277,291.85235595703125,48.96778106689453,154.7522430419922,-22.58122444152832,162.716552734375,blues
blues.00067.wav,2259.4003415381267,219063.05075542882,4756.204573214976,690870.7642171971,1.3779891729354858,0.9693073630332947,0.11283416275638544,0.0017044359324110488,0.8500226757369614,-63.63713455200195,935.2152709960938,101.3184814453125,366.4119567871094,-20.732650756835938,346.8040466308594,48.60533905029297,176.72560119628906,-30.308748245239258,141.28282165527344,blues
blues.00068.wav,2514.048944668076,176236.60200919383,5247.651601502032,473140.31823092984,1.3592368364334106,1.6289867162704468,0.13516773897058823,0.0015150584976565877,0.8486757369614513,-64.41033172607422,1589.9014892578125,88.69319915771484,316.7899475097656,-8.941473960876465,227.5620574951172,49.471370697021484,140.34909057617188,-34.59611892700195,123.24801635742188,blues
blues.00069.wav,2371.4410785744285,236960.8159016985,5004.394739109665,485225.45867332845,1.2654633522033691,0.8688105344772339,0.1251421004256966,0.0025055154882812265,0.837342403628118,-91.80562591552734,1178.15966796875,96.07637786865234,436.30340576171875,-19.642953872680664,271.5064392089844,47.98196792602539,131.06480407714844,-38.828365325927734,200.38768005371094,blues
blues.00070.wav,2159.864238361822,329039.46231856244,4685.296668652041,1074054.9519534667,1.6744345426559448,3.0478174686431885,0.09836410664183437,0.001753322430416556,0.8591186696900983,-93.81211853027344,1944.437255859375,105.68931579589844,801.309326171875,-22.172344207763672,316.9350891113281,41.78526306152344,143.4512176513672,-27.022079467773438,154.8699188232422,blues
blues.00071.wav,2429.7504788835486,97851.75563203717,5065.469369799729,232156.71512949915,1.23700749874115,0.7728632688522339,0.13465942760739164,0.001425907317454402,0.8484656084656085,-26.715871810913086,696.2127075195312,93.7679443359375,192.95065307617188,-14.592638969421387,133.6387176513672,54.37356185913086,99.5431900024414,-33.52646255493164,64.72106170654297,blues
blues.00072.wav,2595.865753985764,292833.7250034926,5660.624104313806,548615.7892679195,1.0658104419708252,1.0309455394744873,0.12924487229102166,0.0027964119987567136,0.8429372637944067,-80.05473327636719,758.0199584960938,87.56023406982422,307.0462341308594,6.5226922035217285,248.16815185546875,45.053585052490234,87.64616394042969,-38.94413375854492,79.09563446044922,blues
blues.00073.wav,2094.9195082922893,108620.70690139775,4482.422895401993,495663.5397293172,1.2666189670562744,1.1933125257492065,0.10056968665344428,0.0009933535840277793,0.8504595616024188,-30.09305191040039,1118.009765625,103.73229217529297,204.33673095703125,-19.75423812866211,185.0078125,56.40476989746094,173.61300659179688,-12.710988998413086,121.20409393310547,blues
blues.00074.wav,2515.8635526181124,272555.99954735045,5771.606766550164,998161.5942341884,1.417460322380066,2.2002410888671875,0.12091612446787926,0.0016698289258501849,0.8521557067271353,-56.00222396850586,2863.586669921875,87.83711242675781,358.14520263671875,-1.5984396934509277,288.2996826171875,41.206787109375,165.7716064453125,-5.615635871887207,140.17636108398438,blues
blues.00075.wav,2256.067300114672,475809.5369376376,4737.463019875919,1847083.3731309918,1.7893491983413696,7.186333656311035,0.11119433896091331,0.003328811459163384,0.8794149659863946,-87.3079833984375,6861.05712890625,92.56946563720703,784.9773559570312,-15.483156204223633,504.6754455566406,53.95406723022461,240.50186157226562,0.7775551676750183,215.39125061035156,blues
blues.00076.wav,2682.0868468205863,190244.64961168263,5646.182524973394,573503.4277966078,1.2949780225753784,1.4389593601226807,0.13818132619001547,0.0027245013655037005,0.8411836734693877,-54.389888763427734,1350.46337890625,73.7423095703125,225.24966430664062,-19.3802547454834,226.46710205078125,55.636314392089844,114.01386260986328,-4.626883506774902,132.89794921875,blues
blues.00077.wav,2206.8330635595908,184149.22002273504,4657.471836904992,1090648.8543957442,1.5239903926849365,2.623671531677246,0.11148685419891641,0.00114521438999668,0.8651065759637189,-29.037797927856445,1955.7166748046875,104.53214263916016,306.9979553222656,-30.974985122680664,307.86749267578125,38.155616760253906,109.1950912475586,-7.991942405700684,133.4820098876953,blues
blues.00078.wav,2333.3629683343447,89592.46671587648,4942.536779822949,481441.7420021453,1.4791244268417358,1.4734247922897339,0.12390514645414087,0.000553625134233465,0.8565154950869237,-2.634323835372925,733.4739990234375,101.25506591796875,164.1305694580078,-33.922035217285156,142.67276000976562,41.51924133300781,99.84434509277344,-13.802648544311523,105.85569763183594,blues
